_unit_id,_trusted_judgments,what_emotion_does_author_express_specifically_about_the_weather,what_emotion_does_author_express_specifically_about_the_weather:confidence,what_emotion_does_author_express_specifically_about_the_weather:confidence_summary,tweet_text
73288523,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num sky num temp num num hum num num pres num num num rain num num winds num num mph windchill num num
73288524,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",friday night lights will re aired due severe weather coverage friday april num program friday http
73288526,5,-3,0.59,"""I can't tell"": 0.409
""Neutral / author is just sharing information"": 0.591
",car says num degrees outside
73288527,5,-3,0.8,"""I can't tell"": 0.196
""Neutral / author is just sharing information"": 0.804
",foggy rainy monday morning lots audio work today throughout week make great day !
73288529,5,-3,0.83,"""Neutral / author is just sharing information"": 0.826
""Negative"": 0.174
",severe thunderstorm warning eastern le flore southern sebastian counties cancelled http
73288531,8,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe storm warning washington madison counties ar http
73288537,5,-3,0.6,"""Neutral / author is just sharing information"": 0.598
""I can't tell"": 0.197
""Tweet not related to weather condition"": 0.205
",ment front push late thursday lead favorable weather endeavour's http
73288540,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",bulletin activation requested severe thunderstorm warning national weather service fort worth num pm sun num num
73288543,5,-3,0.8,"""Neutral / author is just sharing information"": 0.797
""Negative"": 0.203
",ment chilly today
73288546,5,-3,0.41,"""Neutral / author is just sharing information"": 0.414
""Positive"": 0.175
""Negative"": 0.412
",ment pretty sure sunny day total april num ready may
73288548,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",forecast monday night mostly cloudy chance showers slight chance thunderstorms http
73288564,5,-3,0.8,"""Neutral / author is just sharing information"": 0.8
""Tweet not related to weather condition"": 0.2
",rivers rise severe weather threat lingers continues support state officials kansas city mo http
73288573,5,-3,0.62,"""I can't tell"": 0.187
""Neutral / author is just sharing information"": 0.622
""Tweet not related to weather condition"": 0.192
",ment yeah seeing band showers trucking area right now looks like rainy commute places
73288574,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",tonight rain showers likely midnight snow showers likely thunder also possible snow level http
73288577,5,-3,0.42,"""Neutral / author is just sharing information"": 0.417
""Tweet not related to weather condition"": 0.39
""Negative"": 0.193
",hearing severe weather way ! ranks hi audited stomach flu
73288579,5,-3,0.84,"""Neutral / author is just sharing information"": 0.844
""Negative"": 0.156
",severe thunderstorm warning delta hopkins hunt county num
73288582,5,-3,0.84,"""Neutral / author is just sharing information"": 0.841
""Negative"": 0.159
",east auto update severe thunderstorm warning issued april num num expiring april num num http
73288586,5,-3,0.56,"""Neutral / author is just sharing information"": 0.561
""Tweet not related to weather condition"": 0.439
",just asked new boss ready sunshine rainbows everyday now
73288588,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather watch num severe weather warning portion viewing area details live num
73288590,5,-3,0.62,"""Neutral / author is just sharing information"": 0.617
""I can't tell"": 0.206
""Tweet not related to weather condition"": 0.178
",just polished num iced bev caffeine injection favorite afternoon iced bev warm weather ?
73288594,5,-3,0.85,"""Neutral / author is just sharing information"": 0.851
""Negative"": 0.149
",ment ment severe thunderstorm warning num pm cancelled washington bit ly num
73288598,7,-3,1,"""Neutral / author is just sharing information"": 1.0
",rotation storm western ark not strong enough tornado warning moving ne along num crawford sebastian counties
73288601,5,-3,0.62,"""Neutral / author is just sharing information"": 0.619
""Negative"": 0.381
",keep watchful eye weather news week's sports activities may cancelled due storms
73288606,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",drive home weather fair num along num naval station norfolk
73288607,5,-3,0.8,"""Neutral / author is just sharing information"": 0.798
""Tweet not related to weather condition"": 0.202
",european hikers rescued chile snowstorm http
73288610,5,-3,0.41,"""Neutral / author is just sharing information"": 0.405
""Positive"": 0.199
""Negative"": 0.396
",another severe weather warning joy
73288614,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",windy conditions expected today even stronger possibly damaging winds tuesday breezy windy condit http
73288615,5,-3,0.6,"""Neutral / author is just sharing information"": 0.597
""Tweet not related to weather condition"": 0.2
""Negative"": 0.203
",ment remember time got van stuck snow ? simpler times
73288621,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",snow predicted tonight mountains valley floor salt lake county
73288629,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",current conditions partly cloudy num mon isolated thunderstorms high num low num tue scattered thunderstorms high
73288632,5,-3,0.4,"""Neutral / author is just sharing information"": 0.404
""I can't tell"": 0.203
""Negative"": 0.393
",ment major thunderstorms shaking everything passed ment ment ment ment
73288634,5,-3,0.59,"""Neutral / author is just sharing information"": 0.587
""Positive"": 0.413
",:d weather calls good sleep tonight
73288640,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num variable wind
73288642,5,-3,0.62,"""Neutral / author is just sharing information"": 0.618
""Tweet not related to weather condition"": 0.183
""Negative"": 0.199
",people umbrellas sunny days bother
73288646,5,-3,0.61,"""Neutral / author is just sharing information"": 0.608
""I can't tell"": 0.392
",num humidity
73288650,5,-3,0.81,"""Neutral / author is just sharing information"": 0.808
""Negative"": 0.192
",temp num num falling wind num num mph pressure num num rising humidity num rain today num num forecast stormy much
73288651,5,-3,0.41,"""Neutral / author is just sharing information"": 0.407
""Tweet not related to weather condition"": 0.407
""Negative"": 0.185
",now witnessing return storm num http
73288653,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num humidity num num north wind
73288658,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment will weekend less windy ?
73288662,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num num num temp num num dp num num hum num bar num num steady wind ment num num rain num num mostly unsettled
73288668,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num humidity num num southwest wind
73288670,5,-3,0.81,"""Neutral / author is just sharing information"": 0.806
""Negative"": 0.194
",severe thunderstorm warning num issued butler county num gusts num num hail possible http
73288671,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num west wind
73288674,5,-3,0.59,"""Neutral / author is just sharing information"": 0.593
""Negative"": 0.407
",ment im fine snow want stand wednesday
73288676,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num question trois ryan middle snowstorm num num street night
73288678,5,-3,0.8,"""Neutral / author is just sharing information"": 0.795
""Negative"": 0.205
",ment big tornadic storm hot spring villages moving ne conway num lead time stay safe watch weather
73288679,5,-3,0.58,"""Neutral / author is just sharing information"": 0.582
""Negative"": 0.418
",feels sluggish weekend weather must hydrate exercise today
73288682,5,-3,0.61,"""I can't tell"": 0.194
""Neutral / author is just sharing information"": 0.607
""Negative"": 0.199
",detroit storm looming
73288683,5,-3,0.83,"""I can't tell"": 0.171
""Neutral / author is just sharing information"": 0.829
",ment lmao im excited happen know weather will like next two weeks ?
73288684,5,-3,0.84,"""Neutral / author is just sharing information"": 0.839
""I can't tell"": 0.161
",num num num num temp num humid num wind num gust num rain num num
73288687,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",clouds today spot shower mainly dry sunny breaks num closer num inland pollen medium num ment
73288700,5,-3,0.78,"""Neutral / author is just sharing information"": 0.781
""Tweet not related to weather condition"": 0.219
",worried weather ? follow ment get latest updates !
73288703,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num humidity num num north wind
73288705,5,-3,0.6,"""I can't tell"": 0.208
""Neutral / author is just sharing information"": 0.596
""Positive"": 0.196
",heard already num degrees san antonio
73288709,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather another warm sunny day becoming increasingly cooler damper later week max today num mike
73288712,5,-3,0.81,"""Neutral / author is just sharing information"": 0.81
""Negative"": 0.19
",new event severe thunderstorm warning num num num num pm num pm mclean county read http
73288713,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning issued storm warning ment num bowie ne read http
73288714,5,-3,0.8,"""Neutral / author is just sharing information"": 0.801
""Negative"": 0.199
",comes ment severe thunderstorm watch portions area ar num
73288715,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",tornado watch issued april num num expiring april num num storm predict http weather nola
73288717,7,-3,0.72,"""I can't tell"": 0.285
""Neutral / author is just sharing information"": 0.715
",dear twiggas twats cold outside ? alright sun ?
73288721,5,-3,0.41,"""Neutral / author is just sharing information"": 0.412
""Positive"": 0.37
""Negative"": 0.218
",ment wish rainy day atx need badly !
73288722,5,-3,0.82,"""I can't tell"": 0.177
""Neutral / author is just sharing information"": 0.823
",now sunny
73288725,5,-3,0.41,"""Neutral / author is just sharing information"": 0.414
""I can't tell"": 0.199
""Positive"": 0.175
""Negative"": 0.212
",nice drive around can't believe snow ground still snowing http
73288726,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",tornadic storm now crossing num clarksville earlier spotter report http nashville
73288728,5,-3,0.4,"""Neutral / author is just sharing information"": 0.397
""Positive"": 0.208
""Tweet not related to weather condition"": 0.395
",ment friend actually says bring good weather every time come
