de_id,_trusted_judgments,what_emotion_does_author_express_specifically_about_the_weather,what_emotion_does_author_express_specifically_about_the_weather:confidence,what_emotion_does_author_express_specifically_about_the_weather:confidence_summary,tweet_text
DE_CF4_11015,5,-3,0.42,"""I can't tell"": 0.198
""Neutral / author is just sharing information"": 0.417
""Tweet not related to weather condition"": 0.385
",watching http video blizzard captured num seconds http
DE_CF4_11017,5,-3,0.41,"""I can't tell"": 0.167
""Neutral / author is just sharing information"": 0.406
""Positive"": 0.216
""Tweet not related to weather condition"": 0.211
",invites come warm ! still chilled bone much time outside shoveling http
DE_CF4_11018,5,-3,0.59,"""Neutral / author is just sharing information"": 0.591
""Negative"": 0.409
",looks like day tomorrow ment photo killer winter storm seen space http blizzard
DE_CF4_11023,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num ment live rainy england live north east newcastle rains alot !
DE_CF4_11026,5,-3,0.57,"""I can't tell"": 0.215
""Neutral / author is just sharing information"": 0.57
""Negative"": 0.215
",ment cold wet windy weather still snowing ? hope keeping warm safe miss
DE_CF4_11027,5,-3,0.41,"""Neutral / author is just sharing information"": 0.41
""Positive"": 0.181
""Negative"": 0.409
",looking forward num morning ! cold calling client field hope wind dies first !
DE_CF4_11032,5,-3,0.59,"""I can't tell"": 0.207
""Neutral / author is just sharing information"": 0.585
""Negative"": 0.208
",ment running tonight num past num days just got back warm weather training camp near
DE_CF4_11040,5,-3,0.6,"""Neutral / author is just sharing information"": 0.599
""Positive"": 0.192
""Negative"": 0.209
",back work slightly windy outside like !
DE_CF4_11041,5,-3,0.42,"""I can't tell"": 0.211
""Neutral / author is just sharing information"": 0.423
""Negative"": 0.366
",cant believe cold outside neice nearly got away !
DE_CF4_11048,5,-3,0.4,"""I can't tell"": 0.196
""Neutral / author is just sharing information"": 0.404
""Negative"": 0.4
",windy wanna get like
DE_CF4_11049,5,-3,0.59,"""I can't tell"": 0.215
""Neutral / author is just sharing information"": 0.586
""Tweet not related to weather condition"": 0.199
",hello sheffield windy !
DE_CF4_11052,5,-3,0.81,"""I can't tell"": 0.191
""Neutral / author is just sharing information"": 0.809
",quite windy
DE_CF4_11054,5,-3,0.58,"""Neutral / author is just sharing information"": 0.579
""Positive"": 0.205
""Negative"": 0.216
",windy tonight !
DE_CF4_11057,5,-3,0.58,"""I can't tell"": 0.217
""Neutral / author is just sharing information"": 0.583
""Positive"": 0.2
",windy nights like just want snuggle someone
DE_CF4_11058,5,-3,0.81,"""Neutral / author is just sharing information"": 0.812
""Tweet not related to weather condition"": 0.188
",ment windy ?
DE_CF4_11068,5,-3,0.58,"""Neutral / author is just sharing information"": 0.583
""I can't tell"": 0.209
""Negative"": 0.209
",got granny style skirt school today case windy blow wind
DE_CF4_11075,5,-3,0.41,"""I can't tell"": 0.209
""Neutral / author is just sharing information"": 0.409
""Negative"": 0.381
",ment aw not even close windy yet
DE_CF4_11076,5,-3,0.59,"""Neutral / author is just sharing information"": 0.595
""Negative"": 0.405
",feeling really rather chilly right now can't find jumpers
DE_CF4_11087,5,-3,0.62,"""Neutral / author is just sharing information"": 0.617
""I can't tell"": 0.17
""Negative"": 0.213
",think may slightly windy ?
DE_CF4_11089,5,-3,0.58,"""I can't tell"": 0.213
""Neutral / author is just sharing information"": 0.581
""Negative"": 0.207
",bugger deserve ! oh windy outside !
DE_CF4_11094,5,-3,0.43,"""Neutral / author is just sharing information"": 0.428
""Positive"": 0.175
""Negative"": 0.397
",lamp posts shaking car rocking trees blowing yeah think windy !
DE_CF4_11096,5,-3,0.81,"""I can't tell"": 0.195
""Neutral / author is just sharing information"": 0.805
",ment ok now windy
DE_CF4_11097,5,-3,0.66,"""Neutral / author is just sharing information"": 0.663
""Tweet not related to weather condition"": 0.337
",roofers busy snowy northeast leaky roofs http
DE_CF4_11098,5,-3,0.59,"""Neutral / author is just sharing information"": 0.591
""Negative"": 0.409
",omg cant believe windy today mega winds going
DE_CF4_11102,5,-3,0.6,"""Neutral / author is just sharing information"": 0.597
""Positive"": 0.209
""Negative"": 0.193
",red shirt check second red shirt check red sweater check chilly red tops
DE_CF4_11103,5,-3,0.42,"""I can't tell"": 0.175
""Neutral / author is just sharing information"": 0.419
""Negative"": 0.406
",chilly one
DE_CF4_11110,5,-3,0.41,"""Neutral / author is just sharing information"": 0.415
""Tweet not related to weather condition"": 0.202
""Negative"": 0.383
",im hot hell cold outside
DE_CF4_11115,5,-3,0.59,"""Neutral / author is just sharing information"": 0.589
""Negative"": 0.411
",snow ice boston xtra xtra team working home today hope everyone's keeping warm !
DE_CF4_11116,6,-3,0.81,"""Neutral / author is just sharing information"": 0.815
""Tweet not related to weather condition"": 0.185
",new tip member connecting via remote desktop don't turn leaving snowstorm
DE_CF4_11131,5,-3,0.8,"""Neutral / author is just sharing information"": 0.796
""Positive"": 0.204
",;) ment sunny ! cold trying not nap office
DE_CF4_11137,5,-3,0.58,"""I can't tell"": 0.177
""Neutral / author is just sharing information"": 0.58
""Positive"": 0.243
",rainy day !
DE_CF4_11138,5,-3,0.61,"""Neutral / author is just sharing information"": 0.61
""Negative"": 0.39
",:( ment weather update snow mix rain way http
DE_CF4_11148,5,-3,0.82,"""Neutral / author is just sharing information"": 0.824
""Tweet not related to weather condition"": 0.176
",ment snow storm picture space http
DE_CF4_11150,5,-3,0.4,"""Neutral / author is just sharing information"": 0.397
""I can't tell"": 0.219
""Positive"": 0.205
""Tweet not related to weather condition"": 0.179
",ment num dimensional need rain snow sleet hail humidity smog sun cigarette beaches take saint face
DE_CF4_11151,5,-3,0.56,"""Neutral / author is just sharing information"": 0.565
""Negative"": 0.435
",almost struck lightning running work thunderstorm months ago tweets suddenly cease im maimed somewhere enroute work
DE_CF4_11153,5,-3,0.63,"""Neutral / author is just sharing information"": 0.627
""Negative"": 0.373
",cold outside close door woman love mom lol num
DE_CF4_11155,5,-3,0.61,"""I can't tell"": 0.186
""Neutral / author is just sharing information"": 0.612
""Positive"": 0.203
",chilly today ! nashville
DE_CF4_11158,5,-3,0.41,"""I can't tell"": 0.212
""Neutral / author is just sharing information"": 0.408
""Negative"": 0.38
",ment know can't believe windy
DE_CF4_11161,5,-3,0.42,"""Neutral / author is just sharing information"": 0.42
""Positive"": 0.396
""Tweet not related to weather condition"": 0.184
",ment thinkin bout day warm bt like cause just moved today ?
DE_CF4_11164,5,-3,0.61,"""Neutral / author is just sharing information"": 0.614
""Positive"": 0.192
""Negative"": 0.194
",first sign cool weather go crazy
DE_CF4_11168,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",big mid atlantic snowstorm possible later next week !
DE_CF4_11173,5,-3,0.6,"""Neutral / author is just sharing information"": 0.601
""Negative"": 0.399
",thanks ! ment stuck inside storm check creative things http
DE_CF4_11176,5,-3,0.8,"""Neutral / author is just sharing information"": 0.798
""Negative"": 0.202
",walking class num inches snow ground snowing
DE_CF4_11178,6,-3,0.68,"""Neutral / author is just sharing information"": 0.683
""Negative"": 0.317
",last night storm arrived thought something crashed apartments building turned loud thunder ! lightning
DE_CF4_11181,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",oklahoma blizzard footage earlier today http weather snow
DE_CF4_11182,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment oklahoma blizzard footage earlier today http weather snow
DE_CF4_11183,5,-3,0.39,"""Neutral / author is just sharing information"": 0.391
""I can't tell"": 0.203
""Positive"": 0.203
""Tweet not related to weather condition"": 0.203
",breaking records ! http snow
DE_CF4_11184,5,-3,0.8,"""Neutral / author is just sharing information"": 0.796
""I can't tell"": 0.204
",oklahoma now just light thunderstorm lower alabama
DE_CF4_11185,5,-3,0.59,"""Neutral / author is just sharing information"": 0.588
""Tweet not related to weather condition"": 0.412
",always thunderstorms horror movies ?
DE_CF4_11192,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment winter storm warning city ! driving winter storm warning eastern ok !
DE_CF4_11194,6,-3,0.84,"""Neutral / author is just sharing information"": 0.836
""Negative"": 0.164
",since snow storms thunder ?
DE_CF4_11203,5,-3,0.4,"""Neutral / author is just sharing information"": 0.397
""I can't tell"": 0.207
""Negative"": 0.397
",ment going bonkers wind cats children windy days ?
DE_CF4_11206,5,-3,0.57,"""Neutral / author is just sharing information"": 0.571
""Negative"": 0.429
",either ain't got enough clothes isn't warm mr weatherman led believe
DE_CF4_11207,5,-3,0.62,"""Neutral / author is just sharing information"": 0.619
""Positive"": 0.188
""Tweet not related to weather condition"": 0.193
",cool weather looking indoor fun ? want know favorite north carolina museums ?
DE_CF4_11208,5,-3,0.43,"""I can't tell"": 0.365
""Neutral / author is just sharing information"": 0.429
""Tweet not related to weather condition"": 0.207
",scared thunderstorms ? no http
DE_CF4_11209,5,-3,0.38,"""I can't tell"": 0.205
""Neutral / author is just sharing information"": 0.385
""Positive"": 0.205
""Negative"": 0.205
",cuddle weather
DE_CF4_11213,5,-3,0.82,"""Neutral / author is just sharing information"": 0.824
""Negative"": 0.176
",stop chilly day pick special valentines day gift ! look forward helping !
DE_CF4_11214,5,-3,0.78,"""Neutral / author is just sharing information"": 0.779
""Negative"": 0.221
",may chilly today stop pick special valentines day gift ! look forward helping !
DE_CF4_11219,5,-3,0.57,"""I can't tell"": 0.213
""Neutral / author is just sharing information"": 0.575
""Negative"": 0.213
",cold outside raining means
DE_CF4_11220,5,-3,0.79,"""I can't tell"": 0.213
""Neutral / author is just sharing information"": 0.787
",dallas century snowstorm weekend host superbowl odds ?
DE_CF4_11226,5,-3,0.4,"""Neutral / author is just sharing information"": 0.402
""Positive"": 0.219
""Negative"": 0.379
",bout num snuggle best num old ever kyle busch blanket turn nick jr eyes' cold rainy day !
DE_CF4_11240,5,-3,0.58,"""Neutral / author is just sharing information"": 0.579
""Positive"": 0.211
""Negative"": 0.211
",num ment fell asleep around num mom comes room saying come look outside got snow
DE_CF4_11243,5,-3,0.42,"""Neutral / author is just sharing information"": 0.423
""Positive"": 0.193
""Tweet not related to weather condition"": 0.384
",attention life forms like status post video wall brighten already sunny day offer expires num !
DE_CF4_11249,5,-3,0.79,"""Neutral / author is just sharing information"": 0.792
""Negative"": 0.208
",don't talk phone thunderstorm gonna get struck
DE_CF4_11257,5,-3,0.59,"""Neutral / author is just sharing information"": 0.588
""Negative"": 0.412
",ment think classes cancelled rain especially thunderstorms like one today
DE_CF4_11291,5,-3,0.61,"""I can't tell"": 0.387
""Neutral / author is just sharing information"": 0.613
",windy outside !
DE_CF4_11293,5,-3,0.61,"""I can't tell"": 0.187
""Neutral / author is just sharing information"": 0.608
""Negative"": 0.205
",ment windy outside !
DE_CF4_11296,5,-3,0.59,"""Neutral / author is just sharing information"": 0.594
""Positive"": 0.191
""Negative"": 0.215
",windy going knit alpaca wool socks soup
DE_CF4_11297,5,-3,0.79,"""Neutral / author is just sharing information"": 0.788
""Negative"": 0.212
",ment really windy northampton
DE_CF4_11299,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",think can say windy
DE_CF4_11303,5,-3,0.61,"""I can't tell"": 0.389
""Neutral / author is just sharing information"": 0.611
",ment so snowy !
DE_CF4_11309,5,-3,0.79,"""Neutral / author is just sharing information"": 0.794
""Negative"": 0.206
",hot news chilly day ! see learn snowplow crews keep roads safe winter storms ! http
DE_CF4_11340,5,-3,0.62,"""Neutral / author is just sharing information"": 0.615
""Negative"": 0.385
",fact dad hates stuck snow fucking hates
DE_CF4_11346,5,-3,0.41,"""Neutral / author is just sharing information"": 0.411
""Tweet not related to weather condition"": 0.197
""Negative"": 0.392
",production getting back normal plants following lost output expected easily recouped http
DE_CF4_11353,5,-3,0.41,"""I can't tell"": 0.21
""Neutral / author is just sharing information"": 0.411
""Tweet not related to weather condition"": 0.379
",yes lol ment severe thunderstorm outside stop talking lord work
DE_CF4_11355,5,-3,0.39,"""I can't tell"": 0.218
""Neutral / author is just sharing information"": 0.385
""Positive"": 0.208
""Negative"": 0.189
",:) juicy kind day ! stay warm folks ! venture stop see den http
DE_CF4_11356,5,-3,0.59,"""Neutral / author is just sharing information"": 0.594
""Positive"": 0.406
",ment great sleeping
DE_CF4_11357,5,-3,0.59,"""Neutral / author is just sharing information"": 0.589
""Tweet not related to weather condition"": 0.411
",stress balls snowstorm bubba blizzard video http
DE_CF4_11374,5,-3,0.61,"""Neutral / author is just sharing information"": 0.612
""Tweet not related to weather condition"": 0.388
",feel like soon going name celebrity baby ! ment thunder blizzard new snow storm
DE_CF4_11379,5,-3,0.4,"""Neutral / author is just sharing information"": 0.404
""Tweet not related to weather condition"": 0.39
""Negative"": 0.207
",ment yeah yeah aspect morning commutes hazy gray doesn't naturally evoke warm fuzzy
